1416,5
330,5
555,6
1912,6
1133,6
1550,6
338,6
2008,6
1368,6
407,6
1910,6
1965,6
2657,6
138,6
2042,6
2783,6
60,6
1475,6
838,6
50,6
1862,6
1709,6
2936,6
2713,6
64,6
1854,6
1957,6
1919,6
1037,6
127,6
2048,6
1612,6
49,6
1794,6
2544,6
2003,6
1304,6
2531,6
2690,6
2310,6
272,6
765,6
1766,6
2503,6
1804,6
1360,6
2671,6
1515,6
1969,6
676,6
1253,6
3185,6
2413,7
2291,7
1208,7
2226,7
781,7
2315,7
1778,7
673,7
703,7
485,7
1436,7
1641,7
2389,7
1016,7
186,7
729,7
2163,7
2197,7
2599,7
3130,7
380,7
26,7
611,7
1976,7
1183,7
543,7
571,7
1402,7
1054,7
2910,7
2873,7
2619,7
719,7
293,7
155,7
2149,7
2353,7
545,7
1831,7
314,7
3142,7
2143,7
273,7
1716,7
1856,7
261,7
1669,7
2177,7
2852,7
2106,7
1359,7
1895,7
2511,7
1896,7
1064,7
2925,7
3085,7
2851,7
2401,8
553,8
1767,8
2254,8
831,8
1659,8
460,8
557,8
880,8
560,8
2126,8
766,8
1516,8
2902,8
3115,8
2756,8
150,8
1630,8
1989,8
115,8
653,8
2744,8
1809,8
2689,8
382,8
2360,8
2238,8
1572,8
564,8
1983,8
2798,8
1216,8
203,8
2053,8
859,8
469,8
2287,8
387,8
2489,8
3110,8
1724,8
1207,8
3020,8
242,8
3133,8
1394,8
1926,8
285,9
797,9
2739,9
1382,9
2492,9
278,9
2859,9
2446,9
621,9
1277,9
3028,9
2267,9
608,9
3073,9
2697,9
3044,9
1119,9
1861,9
281,9
1017,9
3107,9
499,9
2086,9
2630,9
1927,9
523,9
3117,9
1364,9
2339,9
1938,9
541,9
502,9
311,9
968,9
1373,9
2558,9
2894,9
2917,9
1818,9
3160,9
2495,9
1733,9
74,9
31,9
758,9
2439,9
596,9
966,9
2394,9
351,10
619,10
1975,10
2148,10
1255,10
1249,10
3025,10
1877,10
1055,10
3001,10
2253,10
500,10
1683,10
2159,10
593,10
1813,10
4,10
180,10
294,10
1411,10
1731,10
2979,10
305,10
1082,10
945,10
2972,10
811,10
747,10
2243,10
3074,10
2264,10
2230,10
2561,10
3042,10
890,10
101,10
2983,10
1026,10
2427,10
789,10
1611,10
87,10
963,10
1113,10
2434,10
309,10
196,10
320,10
1561,10
1395,10
122,10
1863,10
1690,10
2819,10
2889,10
3064,10
416,10
2054,10
924,11
472,11
441,11
768,11
1294,11
617,11
1846,11
1775,11
2480,11
1270,11
1642,11
780,11
2847,11
473,11
1651,11
972,11
1824,11
2196,11
2598,11
1640,11
1438,11
2154,11
2554,11
2460,11
2688,11
1136,11
2210,11
170,11
975,11
1090,11
2517,11
1943,11
388,11
1540,11
647,11
1070,11
365,11
3112,11
1802,11
2221,11
1839,11
1347,11
716,11
1225,11
2881,11
927,11
2445,11
1997,11
669,11
1361,11
2655,11
1441,11
2836,11
2789,11
2723,11
955,11
926,11
2720,11
2041,11
1848,11
1095,11
2259,11
2747,11
478,11
2662,11
3032,11
1390,11
2349,11
1719,11
1744,11
518,11
1356,11
72,11
344,11
1129,11
1911,11
2183,11
2674,11
1626,11
108,11
1788,11
1937,11
2136,11
2006,11
1126,11
2145,11
2338,11
2641,11
787,12
27,12
13,12
1510,12
3134,12
1507,12
93,12
792,12
1217,12
1087,12
23,12
2129,12
1284,12
1295,12
1777,12
15,12
2376,12
579,12
2823,12
2327,12
568,12
2809,12
129,12
400,12
1679,12
86,12
1227,12
1974,12
2945,12
2575,12
2383,12
706,12
1419,12
1234,12
2162,12
1842,12
599,12
2912,12
2217,12
2362,12
1579,12
2263,12
304,12
1577,12
3111,12
3129,12
1578,12
1001,12
2117,12
21,12
2424,12
2045,12
2721,12
1841,12
1603,12
2853,12
2195,12
2433,12
349,12
1891,12
2466,12
1725,12
2769,12
799,12
1279,12
674,12
189,12
1553,12
3075,12
2223,12
2839,12
1920,12
2437,12
828,12
270,12
3078,12
1185,12
2556,12
566,12
319,12
993,12
2314,12
1167,12
671,12
2691,12
772,12
1859,12
2870,13
623,13
834,13
1971,13
2781,13
1135,13
1060,13
1211,13
2692,13
1519,13
546,13
48,13
2378,13
3167,13
847,13
1718,13
200,13
2215,13
670,13
3057,13
2514,13
1333,13
1707,13
2199,13
2908,13
1156,13
3140,13
1812,13
2709,13
2887,13
1314,13
1872,13
1157,13
454,13
425,13
874,13
983,13
1346,13
1445,13
398,13
1946,13
1240,13
2718,13
1836,13
493,13
1978,14
632,14
433,14
1335,14
854,14
2096,14
2478,14
2861,14
484,14
282,14
434,14
2173,14
450,14
2447,14
2933,14
1554,14
1850,14
629,14
2968,14
298,14
1847,14
2725,14
1953,14
2107,14
1005,14
1131,14
475,14
1316,14
2213,14
614,14
1637,14
1485,14
2331,14
1265,14
2039,14
358,14
1385,14
2038,14
707,14
683,14
2141,14
2869,14
3162,14
1092,14
1181,14
1008,14
185,14
63,14
986,14
598,14
1966,14
2523,14
1600,14
884,14
1375,14
442,14
1428,14
1705,14
2249,14
516,14
2958,14
801,14
1702,14
836,14
830,14
1241,14
929,14
1894,14
2998,14
1,14
310,14
2382,14
2419,14
1544,14
2829,14
943,14
2640,14
2290,14
1302,14
1081,14
431,15
1619,15
2056,15
919,15
1576,15
1310,15
1828,15
3038,15
2034,15
1298,15
151,15
587,15
206,15
1173,15
2059,15
1905,15
2475,15
134,15
1308,15
1674,15
969,15
1940,15
2186,15
699,15
2342,15
1503,15
1893,15
2867,15
2442,15
785,15
1699,15
2063,15
764,15
2085,15
1616,15
402,15
1358,15
2072,15
1127,15
925,15
107,15
25,15
78,15
3135,15
2411,15
2541,15
1053,15
1545,15
2528,15
2306,15
2244,15
816,15
601,15
2626,15
1460,15
410,15
2795,16
2428,16
1993,16
2010,16
267,16
2265,16
2571,16
2732,16
2524,16
2278,16
198,16
1014,16
2155,16
1147,16
1822,16
2679,16
1392,16
1331,16
2470,16
2609,16
1142,16
182,16
2607,16
1450,16
1149,16
176,16
1746,16
2589,16
307,16
843,16
1406,16
2500,16
230,16
1144,16
2275,16
340,16
1591,16
2078,16
490,16
506,16
2994,16
717,16
2550,16
2363,16
2551,16
1367,16
901,16
967,16
3174,16
1297,16
1695,17
2069,17
1845,17
1318,17
2122,17
1057,17
384,17
1670,17
1551,17
2848,17
254,17
2726,17
624,17
2977,17
265,17
2530,17
761,17
1977,17
2422,17
1689,17
2246,17
1191,17
721,17
1870,17
581,17
1502,17
476,17
1374,17
1609,17
806,17
2139,17
303,17
3061,17
2594,17
688,17
894,17
1514,17
850,17
807,17
2231,17
1773,17
1409,17
748,17
1499,17
3031,17
2631,17
2997,17
438,17
468,17
796,17
762,17
1936,18
326,18
595,18
2602,18
444,18
1311,18
1159,18
1365,18
2510,18
1065,18
2825,18
898,18
231,18
175,18
517,18
946,18
1916,18
1226,18
2022,18
805,18
1581,18
2193,18
658,18
2722,18
2885,18
3097,18
2646,18
1972,18
58,18
2047,18
2845,18
2627,18
3055,18
978,18
1624,18
1800,18
1764,18
2971,18
1010,18
3017,18
1453,18
2322,18
1258,18
1692,18
1079,18
1645,18
2652,18
1086,18
1774,18
2799,18
243,18
283,18
139,18
378,19
3116,19
723,19
2490,19
722,19
2831,19
634,19
2178,19
2547,19
8,19
2937,19
3138,19
1473,19
2990,19
3099,19
260,19
375,19
2138,19
2914,19
174,19
1675,19
1164,19
2542,19
3002,19
3156,19
2225,19
487,19
1184,19
1586,19
348,19
271,19
725,19
2280,19
2730,19
1917,19
37,19
352,19
2733,19
1613,19
1251,19
390,19
2408,19
43,19
5,19
666,19
2385,19
580,19
690,19
535,19
794,19
2432,19
44,19
428,19
697,19
1627,19
366,19
939,19
2504,19
166,19
204,19
2980,19
2343,19
862,19
2712,19
1268,19
105,19
1349,20
2245,20
2415,20
325,20
2735,20
470,20
2505,20
2000,20
1944,20
2001,20
987,20
29,20
2669,20
1606,20
1063,20
82,20
612,20
504,20
2793,20
1660,20
1158,20
1880,20
2011,20
644,20
2496,20
976,20
2277,20
1210,20
2020,20
2457,20
1751,20
135,20
1132,20
2336,20
1067,20
2888,20
2095,20
833,20
1447,20
228,20
1821,20
2850,20
2651,20
492,20
1886,20
1273,20
2321,20
814,20
1517,20
2348,20
401,21
1012,21
622,21
1442,21
1620,21
1866,21
2168,21
1563,21
207,21
1575,21
3159,21
2060,21
275,21
881,21
2802,21
2260,21
2565,21
3071,21
2257,21
2456,21
3070,21
458,21
2897,21
1712,21
531,21
1187,21
3098,21
2097,21
616,21
1020,21
2174,21
1398,21
2522,21
1389,21
2686,21
1663,21
2175,21
2906,21
286,21
2444,21
2748,21
2753,21
1153,22
1955,22
530,22
2618,22
3048,22
253,22
489,22
2770,22
1036,22
2467,22
2856,22
1224,22
1262,22
2803,22
3114,22
2416,22
1741,22
1435,22
2153,22
2219,22
1114,22
1379,22
89,22
936,22
1254,22
858,22
1720,22
618,22
1871,22
1171,22
3171,22
2988,22
2764,22
2283,22
1106,22
2964,22
2464,22
1244,22
2188,22
1815,22
464,22
83,22
3052,22
2743,22
1816,22
1732,22
2953,22
1066,22
1256,23
372,23
2105,23
2525,23
2776,23
96,23
1982,23
503,23
178,23
2701,23
201,23
2871,23
245,23
1417,23
1552,23
1019,23
911,23
597,23
1914,23
3089,23
1381,23
1779,23
481,23
2538,23
559,23
1855,23
1327,23
1449,23
769,23
777,23
1680,23
960,23
1934,23
2920,23
1656,23
1219,23
657,23
2654,23
343,23
997,23
3029,23
1288,23
2386,23
2596,23
2587,23
819,23
1209,23
1505,23
1281,23
2093,23
1138,23
3152,23
415,23
575,23
2140,23
1369,23
2406,23
1780,23
3060,23
2425,23
609,23
1425,23
2827,23
2638,23
1376,23
1038,23
1602,23
2269,23
583,23
2127,23
1930,23
2043,23
1523,23
2752,23
1041,23
1928,23
667,23
2234,23
323,23
1530,23
1688,23
205,23
2067,23
2324,23
2474,23
2388,23
1029,23
2956,23
412,23
2216,23
942,23
116,23
2347,24
1629,24
702,24
2966,24
753,24
2007,24
905,24
474,24
1808,24
3026,24
1326,24
3170,24
359,24
2144,24
594,24
2577,24
505,24
1140,24
646,24
2562,24
406,24
2875,24
426,24
950,24
1546,24
1909,24
92,24
357,24
2070,24
903,24
507,24
2947,24
2402,24
2309,24
308,24
103,24
2734,24
2649,24
249,24
1021,24
2865,24
763,24
1903,24
2773,24
1566,24
860,24
1723,24
649,24
494,24
1739,24
1230,24
1448,25
2790,25
66,25
3144,25
350,25
2337,25
2440,25
1504,25
2064,25
2128,25
1532,25
1639,25
301,25
1047,25
691,25
1638,25
1649,25
52,25
1491,25
2782,25
3109,25
2158,25
1439,25
3062,25
532,25
1734,25
1743,25
1061,25
1412,25
525,25
269,25
2899,25
631,25
823,25
1378,25
712,25
875,25
1350,25
2100,25
3091,25
2820,25
3153,25
1418,25
1287,25
2015,25
2334,25
2201,25
678,25
1635,25
2147,25
195,25
1068,25
1832,25
2502,25
1899,25
573,26
774,26
423,26
2247,26
2970,26
250,26
1343,26
948,26
1423,26
1259,26
526,26
1330,26
136,26
2346,26
2624,26
62,26
3137,26
2903,26
746,26
2677,26
2285,26
938,26
2750,26
2318,26
2736,26
2792,26
194,26
141,26
2118,26
2864,26
603,26
2698,26
1556,26
2838,26
1112,26
3175,26
1434,26
1614,26
2292,26
237,26
1431,26
1174,26
2463,26
2913,26
1959,26
2435,26
2665,26
1233,26
1549,26
1366,26
2279,26
977,26
3094,26
3168,26
295,26
2014,26
1407,26
279,26
2214,26
648,26
607,26
1708,26
2482,26
55,26
2288,26
1722,27
2326,27
1307,27
3047,27
2738,27
590,27
3166,27
2941,27
3018,27
3108,27
1860,27
1608,27
2778,27
588,27
2948,27
1146,27
1472,27
152,27
2198,27
335,27
2737,27
291,27
1276,27
2751,27
244,27
46,27
2476,27
252,27
447,27
2784,27
1574,27
153,27
1805,27
1494,27
2815,27
637,27
2392,27
1229,27
1678,27
1101,27
2608,27
2727,27
628,27
652,27
1175,27
2469,27
1489,27
1644,27
1178,27
2581,27
604,27
2498,27
1353,27
1728,27
3149,27
455,27
280,27
2395,27
2103,27
1120,27
1605,27
2548,27
2615,27
3083,27
778,27
842,27
451,27
14,27
424,27
2854,27
1771,27
2954,27
1796,27
190,27
3145,28
1838,28
528,28
296,28
817,28
2807,28
2661,28
1291,28
2028,28
1748,28
3124,28
1520,28
501,28
835,28
2621,28
2663,28
97,28
3139,28
1738,28
888,28
2150,28
247,28
2050,28
370,28
1667,28
718,28
2481,28
2740,28
1237,28
930,28
2483,28
1319,28
3034,28
374,28
2687,28
2111,28
2785,28
1399,28
2591,28
2181,28
2024,28
41,28
3009,28
2508,28
2975,28
1991,28
1162,28
1791,28
3008,28
2046,28
1383,28
1446,28
1768,28
980,28
1228,28
2479,28
2719,28
2844,28
1742,28
3016,28
2633,29
1091,29
2390,29
922,29
2083,29
399,29
2098,29
2673,29
3122,29
17,29
362,29
1907,29
2114,29
1999,29
1865,29
2005,29
1461,29
177,29
2380,29
483,29
312,29
2029,29
156,29
694,29
1145,29
1706,29
2620,29
540,29
2895,29
2364,29
1684,29
210,29
2507,29
313,29
2256,29
1110,29
3131,29
1817,29
1756,29
1329,29
2261,29
1387,29
2397,29
1785,29
2473,29
227,29
832,29
1875,29
2664,29
687,29
1883,29
209,29
2319,29
705,29
2946,29
1945,29
1795,29
47,29
1085,29
514,29
908,29
2842,29
731,29
1811,29
2777,29
2123,29
1024,29
1074,30
2091,30
169,30
328,30
79,30
2202,30
1371,30
422,30
2969,30
635,30
1758,30
2708,30
2996,30
2180,30
1710,30
1062,30
2637,30
2271,30
952,30
2368,30
909,30
217,30
73,30
110,30
1352,30
191,30
80,30
3105,30
2506,30
2555,30
849,30
119,30
486,30
2297,30
2393,30
2488,30
1529,30
803,30
914,30
1592,30
16,30
813,30
2989,30
1372,30
2080,30
2749,30
2104,30
199,30
396,30
2468,30
547,30
693,30
738,30
2540,30
1992,30
1328,30
1823,30
192,30
515,30
1321,30
2757,30
1596,30
1885,30
159,30
2681,30
2771,30
59,30
1300,30
704,30
659,31
3128,31
1963,31
1562,31
224,31
1696,31
2526,31
2578,31
1313,31
2019,31
1498,31
367,31
1759,31
1443,31
2436,31
256,31
1340,31
488,31
1457,31
2961,31
1018,31
2266,31
1835,31
42,31
3182,31
1715,31
88,31
1075,31
1320,31
1336,31
2882,31
2274,31
220,31
1762,31
698,31
742,31
2706,31
951,31
2647,31
913,31
1238,31
1830,31
333,31
1631,31
342,31
1776,31
1772,31
2774,31
1355,31
2643,31
2702,31
1962,31
432,32
2179,32
229,32
1598,32
2351,32
142,32
1765,32
2610,32
1981,32
820,32
3000,32
3040,32
550,32
2993,32
867,32
126,32
2590,32
345,32
1272,32
218,32
3041,32
1143,32
1388,32
1968,32
128,32
264,32
1528,32
1186,32
2682,32
1050,32
1536,32
998,32
1415,32
369,32
2684,32
144,32
869,32
3127,32
1334,32
848,32
377,32
408,32
324,32
1391,32
2611,32
417,32
161,32
3035,32
1264,32
1193,32
733,32
554,32
140,32
1058,33
2699,33
542,33
1282,33
961,33
1470,33
1117,33
193,33
28,33
1306,33
1455,33
482,33
1141,33
419,33
2934,33
2222,33
392,33
1580,33
2928,33
383,33
2407,33
3132,33
2982,33
994,33
1560,33
923,33
236,33
1323,33
1278,33
3010,33
954,33
3024,33
2891,33
2868,33
739,33
440,33
2494,33
1459,33
2919,33
2858,33
578,33
2120,33
184,33
2455,33
2289,33
2040,33
1547,33
1810,33
2365,34
2420,34
1479,34
544,34
2330,34
2695,34
1668,34
1245,34
1123,34
2676,34
1726,34
2985,34
1011,34
1023,34
2323,34
2821,34
773,34
131,34
2877,34
2454,34
2004,34
3015,34
567,34
1377,34
2403,34
3176,34
844,34
1424,34
808,34
2076,34
1819,34
1260,34
1325,34
1043,34
2951,34
714,34
1534,34
1595,34
680,34
1570,34
2298,34
255,34
471,34
1973,34
1204,34
2367,34
1634,34
1942,34
2710,34
650,34
1929,34
2023,34
2035,34
1056,34
2461,34
318,34
918,34
1685,34
1512,34
2612,34
2529,34
1890,34
2373,34
893,34
1477,34
1621,34
3068,34
2564,34
2801,34
2049,34
825,34
2680,34
1003,34
970,34
1196,34
1301,34
552,34
686,34
871,35
821,35
2465,35
713,35
561,35
891,35
1257,35
2399,35
2160,35
1737,35
626,35
539,35
2944,35
1386,35
1199,35
991,35
1009,35
3049,35
449,35
672,35
1134,35
1557,35
1648,35
1904,35
655,35
3087,35
565,35
7,35
513,35
2335,35
551,35
562,35
1730,35
2546,35
99,35
1833,35
2471,35
1652,35
1463,35
3172,35
226,35
2714,35
405,35
2375,35
1924,35
1933,35
1215,35
1152,35
887,35
1801,35
949,35
2205,35
239,35
2477,35
3095,35
1793,36
965,36
870,36
2582,36
2328,36
2952,36
2021,36
1490,36
2857,36
2715,36
361,36
125,36
1643,36
757,36
322,36
2207,36
2843,36
2849,36
1292,36
3147,36
2052,36
2304,36
2924,36
1922,36
179,36
744,36
1657,36
1025,36
347,36
1166,36
1312,36
214,36
1458,36
2443,36
2742,36
3184,36
1884,36
1985,36
2302,36
1488,36
1590,36
421,36
1525,36
2570,36
2884,36
1161,36
2991,36
804,36
1283,36
3178,36
872,37
1806,37
902,37
316,37
3036,37
2729,37
1921,37
1513,37
770,37
2995,37
2918,37
529,37
235,37
606,37
663,37
2576,37
2879,37
971,37
726,37
1467,37
2317,37
3045,37
2101,37
2955,37
2586,37
558,37
1964,37
3141,37
1873,37
2329,37
1506,37
2165,37
1908,37
3126,37
556,37
211,37
148,37
1072,37
1397,37
1597,37
1116,37
2224,37
3186,37
2632,37
2817,37
418,37
1628,37
826,37
104,37
2915,37
1998,37
1666,37
2613,37
1798,37
2786,37
684,37
2262,37
1990,37
391,37
1703,37
2170,37
2208,37
336,37
1852,37
3146,37
682,37
1363,37
767,37
393,37
3067,37
2071,38
3019,38
1357,38
857,38
741,38
1351,38
2441,38
2616,38
1481,38
2027,38
2583,38
582,38
2241,38
2527,38
1851,38
1248,38
1213,38
1223,38
2371,38
1542,38
1128,38
2414,38
160,38
2356,38
810,38
263,38
756,38
467,38
2896,38
900,38
2760,38
1462,38
2115,38
2421,38
809,38
106,38
2239,38
1451,38
1533,38
480,38
356,38
2320,38
496,38
533,38
2258,38
2156,38
2779,38
2190,38
2521,38
1607,38
2787,38
1102,38
71,38
3005,38
491,38
1172,38
2846,38
1206,38
1543,38
1341,38
2855,38
1987,39
1948,39
1526,39
896,39
457,39
2077,39
331,39
1653,39
1177,39
1345,39
3177,39
2534,39
1672,39
1289,39
2824,39
1518,39
665,39
2636,39
2900,39
461,39
2033,39
3123,39
3158,39
984,39
2391,39
274,39
288,39
2092,39
815,39
1750,39
865,39
1664,39
2518,39
1192,39
2959,39
1906,39
413,39
479,39
2572,39
2400,39
2191,39
1344,39
2835,39
1585,39
1900,39
2305,39
592,39
1002,39
95,39
973,39
1952,39
2754,39
1004,39
2135,39
1979,39
1961,39
2605,39
2458,39
2009,39
2384,39
1163,39
1745,39
1897,39
2423,39
591,39
2374,39
287,39
306,39
932,39
964,39
2832,39
2711,39
3006,39
962,39
749,39
1892,39
2232,39
3053,39
1469,39
2073,39
668,39
822,39
215,39
157,39
1049,39
1342,39
430,39
466,39
1197,39
724,39
2109,39
852,39
3101,39
2999,39
251,39
829,39
497,39
2404,39
1482,39
234,39
68,39
2296,39
782,39
445,39
3076,39
38,39
1408,39
681,39
1403,39
1370,39
2830,39
585,39
931,39
2705,39
2593,39
1045,39
75,39
57,39
1721,39
3072,39
788,39
1440,39
1069,39
916,39
613,39
988,39
793,39
1006,39
1956,39
353,39
1324,39
30,39
1231,39
2595,39
1269,39
1984,39
2685,39
1077,39
775,39
1701,39
1410,39
1509,39
1687,39
1452,39
154,39
2212,39
2332,39
1108,39
2276,39
85,39
2358,39
2171,39
34,39
934,39
2973,39
1729,39
2459,39
2370,39
3030,39
1396,39
2294,39
3169,39
1864,39
586,39
2814,39
2901,39
2837,39
3104,39
2308,39
2250,39
2176,39
373,39
2187,40
2976,40
132,40
1820,40
1697,40
1130,40
3121,40
1022,40
145,40
2557,40
1698,40
2192,40
3088,40
1154,40
2242,40
3161,40
2552,40
1535,40
3011,40
112,40
2675,40
2396,40
2272,40
730,40
2584,40
2026,40
2299,40
162,40
1044,40
1834,40
183,40
1604,40
1508,40
2094,40
2058,40
1691,40
1235,40
3164,40
1958,40
1898,40
907,40
1465,40
2987,40
364,40
51,40
1941,40
2110,40
45,40
168,40
548,40
910,40
1198,41
3179,41
2960,41
1160,41
2800,41
720,41
213,41
389,41
2826,41
2417,41
2313,41
1322,41
2930,41
3150,41
1843,41
1531,41
2182,41
2943,41
102,41
1588,41
3106,41
2430,41
700,41
1422,41
685,41
2431,41
727,41
1076,41
1564,41
1137,41
1059,41
868,41
2939,41
2883,41
376,41
2604,41
360,41
1195,41
2268,41
1662,41
395,41
1882,41
2501,41
827,41
1913,41
3102,41
1492,41
2484,41
2931,41
2452,41
2759,41
2648,41
1548,41
2485,41
2841,41
2354,41
327,41
1527,41
783,41
1610,41
1960,41
940,41
818,41
2369,41
1432,41
2344,41
636,41
2642,41
2746,41
208,41
1749,41
1200,41
2614,41
1951,42
276,42
2545,42
233,42
302,42
2248,42
1881,42
1437,42
1567,42
944,42
689,42
1078,42
1589,42
2949,42
1093,42
864,42
2486,42
1474,42
2772,42
1243,42
1170,42
2303,42
882,42
2717,42
1593,42
2032,42
146,42
2892,42
453,42
1915,42
2146,42
477,42
2797,42
1202,42
1753,42
839,42
754,42
641,42
1829,42
2426,42
3165,42
459,42
1797,42
2810,42
1671,42
1089,42
1296,42
630,42
1303,42
2189,42
1456,42
737,42
321,42
3069,42
2236,42
404,42
845,42
394,42
2763,42
202,42
537,42
953,42
2935,42
2567,42
1168,43
385,43
1647,43
906,43
3180,43
2307,43
549,43
1122,43
2755,43
1673,43
2907,43
1760,43
443,43
992,43
2472,43
368,43
3059,43
3157,43
124,43
69,43
2588,43
1007,43
221,43
2666,43
989,43
241,43
33,43
2137,43
2251,43
2131,43
114,43
2252,43
2134,43
1826,43
1236,43
1182,43
3100,43
463,43
1035,43
1468,43
2905,43
735,43
61,43
1299,43
512,43
1980,43
1599,43
420,43
2152,43
710,43
2811,43
2731,43
2981,43
2359,44
54,44
2161,44
2194,44
187,44
456,44
163,44
708,44
3173,44
1935,44
1711,44
861,44
3120,44
1752,44
2169,44
1046,44
790,44
2898,44
1858,44
3021,44
511,44
895,44
883,44
1000,44
1180,44
32,44
91,44
660,44
2087,44
1790,44
589,44
947,44
147,44
2704,44
2694,44
957,44
2563,44
1950,44
2965,44
1615,44
90,44
509,44
1583,44
1887,44
897,44
695,44
2240,44
863,44
1782,44
2142,44
642,44
216,44
640,44
2119,44
1849,44
1483,44
2670,44
771,44
1623,44
1714,44
2653,44
1471,44
728,44
332,44
2805,44
1317,44
22,44
120,44
732,44
2133,44
268,44
2644,44
53,44
1617,44
3086,44
1633,44
534,44
1807,44
1888,44
1495,44
2209,44
2493,44
866,44
935,44
576,44
2728,44
1784,44
232,44
1781,44
1646,44
167,44
837,44
1109,45
3056,45
784,45
317,45
1155,45
1541,45
2102,45
855,45
521,45
2767,45
2218,45
679,45
2099,45
3080,45
2520,45
3046,45
2672,45
2512,45
1088,45
2553,45
6,45
625,45
2377,45
2923,45
1271,45
664,45
277,45
1464,45
1028,45
1480,45
2340,45
436,45
1559,45
2379,45
171,45
137,45
1099,45
745,45
3077,45
536,45
2013,45
3003,45
2074,45
11,45
1949,45
1799,45
2703,45
2125,45
715,45
633,45
181,45
2361,45
2462,45
1876,45
2656,45
615,45
759,45
2237,45
696,45
917,45
1420,45
1380,45
341,45
76,45
2282,45
1522,45
1658,45
1466,45
1573,45
711,45
